Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other ,Rank
R&Q,Y,United Kingdom,Europe,422,1991,William Spiegel ,RQIH-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Community Corrections,Bail & Surety,n/a,n/a,12,100.60,2018,http://www.rqih.com/,https://www.aclu.org/report/selling-our-freedom-how-insurance-corporations-have-taken-over-our-bail-system,n/a,n/a,FactSet,n/a,849
Xtralis,Y,United Kingdom,Europe,116,2006,n/a,HON,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Equipment,n/a,n/a,8,48.70,2014,https://www.xtralis.com/,https://www.xtralis.com/misc/Xtralis-Corrections.htm,n/a,n/a,PrivCo (www.privco.com),https://xtralis.com/releases_view.cfm?article_level1_category_id=7&article_level1_id=1199&pageno=1&year=2016,1033
Compass Group  The,Y,United Kingdom,Europe,600 000,1929,Dominic Blakemore,CPG-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Food & Commissary,Prison Food,Y,n/a,14,31 304.20,2019,https://www.compass-group.com/en/index.html,See Canteen Vending Services  Crothall Healthcare,https://worthrises.org/immigration,n/a,FactSet,n/a,81
G4S,Y,United Kingdom,Europe,540 000,2004,Ashley Almanza,GFS-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Operations & Management,Private Prison Operator,Y,Y,15,9 548.60,2019,http://www.g4s.us/en,http://www.g4s.com/en/what-we-do/services/care-and-justice,https://www.freedomforimmigrants.org/detention-statistics/,Adult private facility operator,FactSet,http://investigate.afsc.org/company/g4s-plc,207
HSBC,Y,United Kingdom,Europe,235 000,1850,Noel Quinn,HSBC,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Investor,Construction  Equipment  & Acquisition Financing,n/a,n/a,9,55 409.00,2019,https://www.us.hsbc.com/,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,FactSet,n/a,40
FirstGroup,Y,United Kingdom,Europe,100 000,1995,Matthew Gregory,FGP-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Ambulance Services,n/a,n/a,9,8 870.10,2019,http://www.firstgroupplc.com/,See First Transit  Greyhound,n/a,n/a,FactSet,http://www.firstgroupplc.com/about-firstgroup.aspx,218
GlaxoSmithKline,Y,United Kingdom,Europe,95 490,1924,Emma Walmsley,GSK,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Pharmacy,n/a,n/a,9,43 821.10,2019,https://www.gsk.com/,https://facts.fldfs.com/Search/ContractDetail.aspx?AgencyId=700000&ContractId=SA563&Tab=1,n/a,n/a,FactSet,n/a,53
BAE Systems,Y,United Kingdom,Europe,85 800,1996,Charles Woodburn,BA-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Technology,n/a,n/a,15,22 782.40,2019,https://www.baesystems.com/,See Fairchild Imagery,n/a,n/a,FactSet,n/a,110
Barclays,Y,United Kingdom,Europe,83 500,1690,Jes Staley,BCS,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Investor,Construction  Equipment  & Acquisition Financing,n/a,n/a,9,28 238.40,2019,https://www.home.barclays/,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,FactSet,n/a,93
Serco,Y,United Kingdom,Europe,50 000,1929,Rupert Soames,SRP-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Operations & Management,Private Prison Operator,Y,Y,15,4 043.00,2019,https://www.serco.com/,https://www.serco.com/sector-expertise/justice,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),Adult private facility operator,FactSet,n/a,301
Pearson,Y,United Kingdom,Europe,35 000,1962,John Fallon,PSO-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Programs & Labor,Education Services  Materials  & Technology,n/a,n/a,7,4 815.40,2019,https://www.pearson.com/us/,OH DRC Spending,n/a,n/a,FactSet,https://www.pearson.com/us/higher-education/products-services-institutions/alternative-credentials.html,278
Centrica,Y,United Kingdom,Europe,31 780,1997,Chris O'Shea,CNA.L-GB,Tier 1b - Publicly Traded - Other,Construction & Maintenance,Utility/Energy,n/a,n/a,6,28.20,2019,https://www.centrica.com/,See SmartWatt,n/a,n/a,FactSet,n/a,1176
National Grid,Y,United Kingdom,Europe,22 000,1990,John Pettigrew,NGG-GB,Tier 1b - Publicly Traded - Other,Construction & Maintenance,Utility/Energy,n/a,n/a,6,18 585.60,2019,https://www.nationalgridus.com/Upstate-NY-Business/Default,NYS DOCCS Spending,n/a,n/a,FactSet,n/a,131
Smiths Group,Y,United Kingdom,Europe,22 000,1851,Andrew Reynolds Smith,SMIN-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Technology,n/a,n/a,9,3 109.00,2019,https://www.smiths.com/,See Smiths Detection,n/a,n/a,FactSet,n/a,324
Coats,Y,United Kingdom,Europe,19 000,1755,Rajiv Sharma,COA-GB,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,9,1 728.40,2019,http://www.coats.com/,TDCJ Spending,n/a,https://www.nationalcia.org/corporate-members,FactSet,n/a,399
Coats,Y,United Kingdom,Europe,17 000,1812,Rajiv Sharma,n/a,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Programs & Labor,Vocation/Industries (Prison Labor),n/a,Y,n/a ,1 388.70,2019,https://www.coats.com/,https://www.nationalcia.org/2019-exhibitors,n/a,See corrections source,FactSet,n/a,436
Electrocomponents,Y,United Kingdom,Europe,5 769,1937,Lindsley Ruth,ECM-GB,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,7,2 345.30,2019,http://www.electrocomponents.com/,See Allied Electronics,n/a,n/a,FactSet,https://www.electrocomponents.com/sites/electro-comp/files/2019-09/ar/ar-2019.pdf,360
RPS Group,Y,United Kingdom,Europe,5 340,1970,John Douglas,RPS-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,10,762.40,2019,http://www.rpsgroup.com/,See Klotz Associates,n/a,n/a,FactSet,http://www.klotz.com/,518
Kodak Alaris,Y,United Kingdom,Europe,4 000,2013,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,1 510.00,2018,https://www.kodakalaris.com/,https://s23.a2zinc.net/clients/aja/aja2019/Public/exhibitors.aspx,n/a,n/a,PrivCo (www.privco.com),n/a,418
Smiths Detection,Y,United Kingdom,Europe,2 750,1950,n/a,SMIN-GB,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Technology,n/a,n/a,9,1 037.20,2018,https://www.smithsdetection.com/,http://register.aca.org/DOCS/Conference/COC2017/FINAL%20St%20Louis%20PROGRAM%20BOOK.pdf,n/a,n/a,https://smiths.com/what-we-do/smiths-detection,n/a,471
Devro,Y,United Kingdom,Europe,2 200,1962,Rutger Helbing,DVO-GB,Tier 1b - Publicly Traded - Other,Food & Commissary,Prison Food,n/a,n/a,7,311.20,2019,http://www.devro.com/,TDCJ Spending,n/a,n/a,FactSet,n/a,642
Darktrace,Y,United Kingdom,Europe,500,2013,Nicole Eagan,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Security Technology,n/a,n/a,n/a ,248.50,2016,https://www.darktrace.com/,https://www.darktrace.com/resources/cs-spillman.pdf,n/a,n/a,PrivCo (www.privco.com),https://www.najis.org/sponsors,685
Rapiscan Systems,Y,United Kingdom,Europe,297,1972,n/a,OSIS,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Security Equipment,n/a,n/a,9,191.80,2015,https://www.rapiscansystems.com/,https://www.rapiscansystems.com/en/markets/law-enforcement/law-enforcement-people-screening,n/a,n/a,PrivCo (www.privco.com),https://www.businesswire.com/news/home/20160621005618/en/OSI-Systems-Enters-Definitive-Agreement-Acquire-American,728
Muzinich & Co,Y,United Kingdom,Europe,69,1999,n/a,n/a,Tier 2 - Investment Firm-Owned,Investor,Equity/Debt Investor,n/a,n/a,12,57.00,2015,http://www.muzinich.com,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,988
Network Technology,Y,United Kingdom,Europe,55,1985,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,5 433.40,2017,http://www.network-technology.com,See Ringdale  ActiveLED,n/a,See corrections source,http://www.network-technology.com/2017AR.pdf,http://www.network-technology.com/groupcompanies.asp,261
Tharstern,Y,United Kingdom,Europe,40,1984,Keith McMurtrie,n/a,Tier 2 - Investment Firm-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,Y,10,5.10,2013,https://www.tharstern.com/,https://www.nationalcia.org/corporate-members,n/a,See corrections source,PrivCo (www.privco.com),https://www.mobeusequity.co.uk/portfolio/tharstern-limited,1485
NANA,Y,AK,North America,13 147,1972,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Construction,Y,n/a,n/a ,1 501.30,2018,http://www.nana.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,421
Chenega Corporation,Y,AK,North America,5 850,1974,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,830.00,2018,https://www.chenega.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,505
Afognak Native Corporation,Y,AK,North America,4 546,1977,Greg Hambright,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,644.00,2018,https://www.afognak.com/,See Alutiiq Diversified Services,n/a,n/a,PrivCo (www.privco.com),n/a,540
Ahtna,Y,AK,North America,1 101,1999,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Operations & Management,Immigration Detention Operator,Y,Y,n/a ,284.00,2018,http://www.atsiak.com/,http://www.atsiak.com/services.htm,https://www.thenation.com/article/private-contractors-enable-trumps-cruelties-border/,Adult private facility operator,PrivCo (www.privco.com),n/a,663
Regions Financial Group (dba Regions Bank),Y,AL,North America,21 714,1971,John Turner,RF,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Investor,Construction  Equipment  & Acquisition Financing,n/a,n/a,12,5 952.00,2019,https://www.regions.com/,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,FactSet,n/a,251
Motion Industries,Y,AL,North America,6 974,1946,n/a,GPC,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,7,4 890.00,2017,https://www.motionindustries.com/,TDCJ Spending,n/a,n/a,https://www.inddist.com/article/2018/09/industrial-distributions-2018-big-50-list,https://en.wikipedia.org/wiki/Motion_Industries,276
Naphcare,Y,AL,North America,2 400,1989,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Healthcare,Medical Healthcare,n/a,n/a,n/a ,293.90,2018,http://www.naphcare.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,656
Altec,Y,AL,North America,1 700,1929,Lee J. Styslinger  III,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,n/a ,790.00,2018,https://www.altec.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,514
Mayer Electric Supply,Y,AL,North America,1 516,1930,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,1 078.50,2018,https://www.mayerelectric.com/,FL DOC Spending,n/a,n/a,PrivCo (www.privco.com),n/a,467
T. F. Warren Group Corporation,Y,AL,North America,800,2001,Terry Warren,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,252.00,2018,http://www.tfwarren.com,See Blastco Texas,n/a,n/a,PrivCo (www.privco.com),n/a,680
McPherson Companies  The,Y,AL,North America,330,1971,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,485.00,2018,http://www.mcphersonoil.com/,http://www.dc.state.fl.us/business/contracts/,n/a,n/a,PrivCo (www.privco.com),n/a,580
Cornerstone Detention Products,Y,AL,North America,180,1998,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,40.00,2018,http://www.cornerstonedetention.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1086
Norshield Security Products,Y,AL,North America,100,1981,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,32.00,2018,https://www.norshield.net/,http://www.4specs.com/s/11/11-1900.html,n/a,n/a,PrivCo (www.privco.com),n/a,1139
Guntersville Breathables (dba Frogg Toggs),Y,AL,North America,70,1996,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,14.00,2018,https://www.froggtoggs.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1372
MegaMet Industries,Y,AL,North America,60,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,13.40,2018,http://www.megametusa.com,http://www.megametusa.com/products/megagard-detention-door/,n/a,n/a,PrivCo (www.privco.com),n/a,1384
Quality Correctional Health Care,Y,AL,North America,50,2005,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Medical Healthcare,n/a,n/a,n/a ,28.30,2018,http://www.qchcweb.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1175
CMH Architects,Y,AL,North America,25,1980,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,5.80,2018,http://www.cmharch.com/,http://www.cmharch.com/portfolio-type/portfolio/institutional/,n/a,n/a,PrivCo (www.privco.com),n/a,1476
Unique Security Systems,Y,AL,North America,15,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,2.10,2017,http://www.uniquesecurityinc.com/,See website,n/a,n/a,http://correctionalnews.com/wp-content/uploads/2017/11/DEC_Report_17.pdf,n/a,1510
US Security Systems,Y,AL,North America,4,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,2.50,2017,n/a,http://correctionalnews.com/wp-content/uploads/2017/11/DEC_Report_17.pdf,n/a,n/a,http://correctionalnews.com/wp-content/uploads/2017/11/DEC_Report_17.pdf,n/a,1503
Tyson Foods,Y,AR,North America,122 000,1935,Noel W. White,TSN,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Food & Commissary,Prison Food,n/a,Y,9,42 405.00,2019,https://www.tysonfoods.com/,See AdvancePierre,n/a,https://www.themarshallproject.org/2020/03/19/north-carolina-prisoners-still-working-in-chicken-plants-despite-coronavirus-fears,FactSet,https://www.tysonfoods.com/our-brands,57
Windstream Communications,Y,AR,North America,12 979,2006,Anthony W. Thomas,WINMQ,Tier 1b - Publicly Traded - Other,Equipment,Security Technology,n/a,n/a,7,5 100.00,2018,https://www.windstream.com,TDCJ Spending,n/a,n/a,FactSet,n/a,274
Tiger Correctional Services,Y,AR,North America,160,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Commissary,n/a,n/a,n/a ,18.00,2018,https://www.tigercommissary.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1324
Travel Nurse Across America,Y,AR,North America,128,1999,Gene Scott,n/a,Tier 2 - Investment Firm-Owned,Healthcare,Medical Healthcare,n/a,n/a,10,176.60,2017,https://www.nurse.tv/,See Trintity Healthcare Staffing Group,n/a,n/a,PrivCo (www.privco.com),http://gridironcapital.com/portfolio-companies,746
Shaver Foods,Y,AR,North America,70,1950,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,63.00,2018,http://www.shaverfoods.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,960
Omega Solutions,Y,AR,North America,34,2000,Russell Roberson,n/a,Tier 4 - Small Privately-Owned,Equipment,Construction  Equipment  & Acquisition Financing,n/a,n/a,n/a ,8.00,2018,http://www.teamosi.com/,http://www.ijis.org/?page=Member_List,n/a,n/a,http://web.a.ebscohost.com.i.ezproxy.nypl.org/ehost/detail/detail?sid=90c6f3ea-3cac-4113-b558-f96a918db993%40sessionmgr4006&vid=25&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=007843381&authdb=cix&db=bsu,n/a,1452
